filename,gt_lat,gt_lon,plonk,fractus
1754543538308035.jpg,12.464254293591,21.636098697784,"{'lat': 41.2007481942094, 'lon': -4.33176906609806, 'confidence': 0.01793284084235726, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4797, 4774, 4815, 4788]], 'distances': [[0.05930103254064666, 0.13763789883908997, 0.3463395632481382, 0.49532060464981376, 0.841208899996916]], 'mean_score': 0.3759615998549209}"
5701730663272432.jpg,-29.034377777046,167.9450910389,"{'lat': 41.491401325312594, 'lon': -5.23494036965066, 'confidence': 0.01621436331823547, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4788, 4778, 4802, 4735, 4784]], 'distances': [[0.09222318712967359, 0.14884647471468293, 0.24581441396506046, 0.25927779015941843, 0.25927779015941843]], 'mean_score': 0.20108793122565077}"
3872003979514450.jpg,-51.694184684923,-57.883554037538,"{'lat': 41.194208750227595, 'lon': -4.64302141606616, 'confidence': 0.017916473068396138, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4815, 4814, 4736]], 'distances': [[0.27910246630247804, 0.48032093019697103, 0.5356277937491201, 0.5532777217755593, 0.6049067724243075]], 'mean_score': 0.4906471368896872}"
2561116407397906.jpg,38.343706,-108.0707675,"{'lat': 41.3287051915548, 'lon': -4.62982637423908, 'confidence': 0.018945607512824165, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4815, 4797, 4774, 4814, 4788]], 'distances': [[0.1780373109176767, 0.20614905766079414, 0.2675459237122576, 0.39190027162457697, 0.5594012287727539]], 'mean_score': 0.3206067585376119}"
1173931616594835.jpg,7.1279179283333,171.04672023429,"{'lat': 41.491401325312594, 'lon': -5.23494036965066, 'confidence': 0.01613199089857484, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4814, 4815, 4736]], 'distances': [[0.4295589526825791, 0.5524639562957501, 0.5545758801334105, 0.7059781365092888, 0.7959977027910171]], 'mean_score': 0.6077149256824091}"
5423689394370154.jpg,15.91485,-16.471674,"{'lat': 41.346294260433396, 'lon': -4.4975292503128, 'confidence': 0.01935606666567601, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4814, 4815, 4736]], 'distances': [[0.3402009498469963, 0.48578314039583487, 0.5153418497996978, 0.6148735228893161, 0.7238782293144741]], 'mean_score': 0.5360155384492639}"
7469628709792350.jpg,-9.4560358302461,160.14150913161,"{'lat': 41.2677984170998, 'lon': -4.55915693503902, 'confidence': 0.01805185208786166, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4797, 4774, 4815, 4788]], 'distances': [[0.10084447077380644, 0.12382295228471234, 0.30486757644299856, 0.47169177113612365, 0.8077542706412643]], 'mean_score': 0.36179620825578107}"
3714073265486786.jpg,-12.917503356934,136.6424665451,"{'lat': 41.303519818160204, 'lon': -5.2122741978068, 'confidence': 0.02031914810361907, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4774, 4797, 4815, 4736]], 'distances': [[0.43345609159910314, 0.4807311416942548, 0.5005445171169572, 0.7520414492749936, 0.9675197948404731]], 'mean_score': 0.6268585989051564}"
2940100106209038.jpg,-37.106964443329,139.81270973329,"{'lat': 41.421889364113, 'lon': -5.1918819664773395, 'confidence': 0.022486983674312646, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4815, 4736, 4741]], 'distances': [[0.2582858517958682, 0.48861250119049565, 0.4896076558601547, 0.5292237875483576, 0.5401873643379335]], 'mean_score': 0.46118343214656193}"
3741700002776753.jpg,-51.4158333,-41.6263889,"{'lat': 41.3007632490542, 'lon': -4.46645194992802, 'confidence': 0.01545029840320201, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4778, 4788, 4802, 4735, 4784]], 'distances': [[0.06994272947095402, 0.09222285472908937, 0.130502497608215, 0.14715161965481782, 0.14715161965481782]], 'mean_score': 0.11739426422357882}"
3586406438248282.jpg,-5.182878,-80.625722,"{'lat': 41.44929646046519, 'lon': -5.005738077446599, 'confidence': 0.019618256624214535, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4802, 4735, 4784, 4785, 4776]], 'distances': [[0.1683547599406567, 0.1694330167093484, 0.1694330167093484, 0.1694330167093484, 0.1694330167093484]], 'mean_score': 0.16921736535561008}"
1825971774526311.jpg,-3.0005672,151.5648619,"{'lat': 41.130591505845004, 'lon': -4.779431754305939, 'confidence': 0.017162734646306937, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4814, 4797, 4799, 4742]], 'distances': [[0.5988576627431945, 0.7297980542692626, 0.7357485033423962, 0.7945275158564115, 0.7968345319591752]], 'mean_score': 0.7311532536340879}"
1780258605745843.jpg,-3.007615,151.5705578,"{'lat': 41.1706072303714, 'lon': -4.442007417858799, 'confidence': 0.016114001245447384, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4742, 4799, 4797, 4736]], 'distances': [[0.6225091147732256, 0.6968578386342559, 0.7642742262823949, 0.7895148953036717, 0.7899992811445642]], 'mean_score': 0.7326310712276225}"
2890259444521965.jpg,-51.768412238928,-59.193958687388,"{'lat': 41.295980128831005, 'lon': -4.7417171501815405, 'confidence': 0.02065832778885136, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4788, 4774, 4778]], 'distances': [[0.26022154106236756, 0.27963059466195894, 0.3724980172344629, 0.40208046095206285, 0.41210210563782096]], 'mean_score': 0.3453065439097346}"
4091965860834886.jpg,24.467803875551,39.634981860204,"{'lat': 41.254823899971996, 'lon': -4.3165582077349, 'confidence': 0.017790496366238313, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4788, 4778, 4742]], 'distances': [[0.06386983027317436, 0.12300297489519622, 0.3157576153179032, 0.32883742357804036, 0.4276559750463107]], 'mean_score': 0.251824763822125}"
115248190632726.jpg,-14.893276637919,50.275164088591,"{'lat': 41.2740492704766, 'lon': -4.36957532860266, 'confidence': 0.016883169715674932, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4814, 4797, 4799, 4775]], 'distances': [[0.6344647135686099, 0.6737296050446727, 0.7190584564552521, 0.8243939161848627, 0.8352430364621773]], 'mean_score': 0.7373779455431151}"
3232197423606807.jpg,-25.1658028,30.3759099,"{'lat': 41.318178852963605, 'lon': -4.63466135749704, 'confidence': 0.017158366885801635, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4815, 4774, 4788, 4778, 4802]], 'distances': [[0.15692992448975857, 0.2600965284790207, 0.27426776179901863, 0.331149337645522, 0.3814099356341362]], 'mean_score': 0.28077069760949125}"
2957478724498146.jpg,5.820619,10.15963,"{'lat': 41.2975837885002, 'lon': -4.484016034756179, 'confidence': 0.01984390987890034, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4774, 4788]], 'distances': [[0.328762328144497, 0.38311377162188237, 0.4502260698651104, 0.5807881358477548, 0.6052239177013501]], 'mean_score': 0.4696228446361189}"
3110523235936902.jpg,15.127138152668,-2.2385253167984,"{'lat': 41.1752236621252, 'lon': -4.88922678104452, 'confidence': 0.017518725675773738, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4742, 4736, 4741, 4788]], 'distances': [[0.4857811949562452, 0.49794936936512885, 0.5121587113255154, 0.5596535970612843, 0.6670536492588401]], 'mean_score': 0.5445193043934028}"
1861365227362724.jpg,34.168166103805,134.33173967559,"{'lat': 41.350257566637396, 'lon': -4.82419501523436, 'confidence': 0.018837309289690962, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4814, 4815, 4788]], 'distances': [[0.15164399519763633, 0.33427607226508477, 0.42309152510209375, 0.4279802157014922, 0.619541980561803]], 'mean_score': 0.391306757765622}"
1519855968477081.jpg,6.920662600002,158.3191843,"{'lat': 41.2381155676994, 'lon': -4.124302006686859, 'confidence': 0.01660433272155132, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4799, 4775, 4774, 4814, 4797]], 'distances': [[0.6935795571782274, 0.708523416810168, 0.730453891472924, 0.8051223606155468, 0.8399502706087206]], 'mean_score': 0.7555258993371174}"
1539891020753523.jpg,15.1216634,18.620823851481,"{'lat': 41.4492964604652, 'lon': -5.0057380774466, 'confidence': 0.017126751782095762, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4774, 4780]], 'distances': [[0.3470162268621469, 0.47452519157692796, 0.5428923601423257, 0.623228198809146, 0.6331771004529957]], 'mean_score': 0.5241678155687084}"
2827221010751664.jpg,34.969383055556,-120.44676305556,"{'lat': 41.3016675841574, 'lon': -5.033739863030339, 'confidence': 0.01616550389825321, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4742, 4736, 4741, 4797]], 'distances': [[0.5121823502842561, 0.5485880910982524, 0.5914511387242782, 0.6386243089710688, 0.7251370747378485]], 'mean_score': 0.6031965927631409}"
3570643026372929.jpg,-54.262402339423,-36.497704074752,"{'lat': 41.41107196789339, 'lon': -5.2963293073402005, 'confidence': 0.015879191009206494, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4736, 4742, 4741, 4788]], 'distances': [[0.44561039564518684, 0.4866679259446693, 0.5108605087506539, 0.5289712048266333, 0.6277309069161378]], 'mean_score': 0.5199681884166563}"
2804249679885461.jpg,-24.1730434634,28.9874119218,"{'lat': 41.3030344096086, 'lon': -4.9209774820787, 'confidence': 0.016827544116068988, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4788, 4774]], 'distances': [[0.2775499269111669, 0.35677274186536423, 0.4308127000751152, 0.6006374573813233, 0.6205080754043106]], 'mean_score': 0.457256180327456}"
1924277371697461.jpg,14.906755616667,103.74979651667,"{'lat': 41.445710990839004, 'lon': -4.94873829640422, 'confidence': 0.0188988827953012, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4799, 4775, 4774, 4814, 4797]], 'distances': [[0.6493656004038865, 0.6664273298213876, 0.7645855379413161, 0.8502711959398436, 0.8815780460149808]], 'mean_score': 0.762445542024283}"
3076794092643786.jpg,-1.2942604361277,-47.880933077844,"{'lat': 41.4492964604652, 'lon': -5.005738077446599, 'confidence': 0.021139344862403934, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4780, 4788]], 'distances': [[0.10040787496293069, 0.34487308319288407, 0.4351341441160375, 0.5352316449595242, 0.6439725900557397]], 'mean_score': 0.4119238674574232}"
2078358595975661.jpg,25.2755101,93.2677594,"{'lat': 41.296276499769, 'lon': -4.2104966041609, 'confidence': 0.01705104535695542, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4741, 4788, 4736, 4778, 4802]], 'distances': [[0.13730095148188845, 0.18435864163553264, 0.18545179381054516, 0.21961973014502645, 0.39835578414229483]], 'mean_score': 0.2250173802430575}"
1624355548192298.jpg,4.8114696,45.2465728,"{'lat': 41.4238158716884, 'lon': -4.846993951461, 'confidence': 0.018399631086724263, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4788, 4778, 4741, 4736, 4802]], 'distances': [[0.10918579438313736, 0.16036480168761752, 0.19595899084577426, 0.2674350224166031, 0.3119979956245237]], 'mean_score': 0.20898852099153115}"
1659981964502510.jpg,-19.31821078012,146.80176279468,"{'lat': 41.4413983593128, 'lon': -5.2393819984929, 'confidence': 0.023262893939593902, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4780, 4788]], 'distances': [[0.17490218292674414, 0.3243763641470381, 0.4105635005818396, 0.5841304615714974, 0.6069143525130483]], 'mean_score': 0.42017737234803343}"
4635007196526960.jpg,-14.882532600327,13.587104855118,"{'lat': 41.3939722153116, 'lon': -4.711302357675001, 'confidence': 0.018667664080779564, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4742, 4741, 4788, 4778]], 'distances': [[0.2450215341203733, 0.2987538833546981, 0.31929785731070554, 0.49673569110718824, 0.5184637027843281]], 'mean_score': 0.3756545337354587}"
2827843257438156.jpg,24.614153353304,69.159618,"{'lat': 41.2181387565636, 'lon': -4.6513287891365, 'confidence': 0.019242052839505957, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4774, 4797, 4799, 4775]], 'distances': [[0.626754962178187, 0.633931967410351, 0.6904805742815744, 0.877179086592654, 0.8819858443450342]], 'mean_score': 0.7420664869615601}"
3802571419994584.jpg,7.9857422,99.2656151,"{'lat': 41.209340145480596, 'lon': -4.600759397187479, 'confidence': 0.0184916329677014, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4814, 4797, 4799, 4775]], 'distances': [[0.6007177774945736, 0.6376699125278638, 0.6821281438297505, 0.8604112542515175, 0.8719242264369067]], 'mean_score': 0.7305702629081224}"
1826156844221765.jpg,-56.936164012476,-28.014464377404,"{'lat': 41.368967103046, 'lon': -5.06712701513614, 'confidence': 0.01597096517866767, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4815, 4774, 4797, 4788, 4802]], 'distances': [[0.04793324221067076, 0.30488556412891077, 0.3489372995361191, 0.4189881458248175, 0.426111139856024]], 'mean_score': 0.30937107831130845}"
1926132961287402.jpg,15.123375416667,17.383723966667,"{'lat': 41.3516084503988, 'lon': -4.9158277815844995, 'confidence': 0.017142178157486303, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4797, 4774, 4815, 4788]], 'distances': [[0.06975760762190798, 0.15365242914851426, 0.3951845365008198, 0.5061713446804553, 0.8677709950542203]], 'mean_score': 0.3985073826011835}"
1720000238615486.jpg,-35.3995554,-62.4231316,"{'lat': 41.402219728275796, 'lon': -4.614273183774399, 'confidence': 0.018620121630441196, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4788, 4778, 4741, 4802, 4784]], 'distances': [[0.0292991308984823, 0.08571119246416771, 0.21238904042329687, 0.2362664694309835, 0.2519376732795049]], 'mean_score': 0.16312070129928707}"
3873541436078450.jpg,40.148304158718,-74.951305919549,"{'lat': 41.335387005452, 'lon': -4.77028692390712, 'confidence': 0.02111732380140134, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4742, 4788, 4778]], 'distances': [[0.16254387452400193, 0.2519984985596523, 0.2811792693242676, 0.4601870057287882, 0.4677536876032712]], 'mean_score': 0.3247324671479962}"
2985051241741987.jpg,-18.027600366389,178.527669925,"{'lat': 41.491401325312594, 'lon': -5.23494036965066, 'confidence': 0.01623723228442407, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4814, 4815, 4788]], 'distances': [[0.2146470371073686, 0.2844757589869712, 0.3228858123451247, 0.4844741407966037, 0.7261419183747592]], 'mean_score': 0.40652493352216545}"
1587998148061579.jpg,16.2510602642,-61.5469235089,"{'lat': 41.4492964604652, 'lon': -5.005738077446599, 'confidence': 0.018143893926139545, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4815, 4774, 4788, 4778, 4741]], 'distances': [[0.18640925450200058, 0.23323156971337944, 0.2917832030131774, 0.34946538397134747, 0.39548739712472736]], 'mean_score': 0.29127536166492646}"
1507238159484714.jpg,14.858987450353,-24.717558349043,"{'lat': 41.2122217078142, 'lon': -4.1782803716277, 'confidence': 0.01718338659276026, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4815, 4774, 4797, 4788, 4778]], 'distances': [[0.1010375210314943, 0.19630861179206946, 0.34505118353541975, 0.3693258578175312, 0.4251891771018685]], 'mean_score': 0.28738247025567665}"
3378747329043454.jpg,-0.245899,-79.146547,"{'lat': 41.4492964604652, 'lon': -5.005738077446599, 'confidence': 0.018059589694865767, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4736, 4742, 4741, 4788]], 'distances': [[0.45751775927821936, 0.4972493083377814, 0.5090232989120711, 0.541069758371015, 0.6420573545826763]], 'mean_score': 0.5293834958963527}"
4268557333188038.jpg,23.582986489841,119.58190303506,"{'lat': 41.2470114852982, 'lon': -4.44025360447422, 'confidence': 0.016381668786498386, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4788, 4778, 4774]], 'distances': [[0.2336876410328961, 0.25694351775896385, 0.3630694879825494, 0.3998560699049959, 0.4266589592162869]], 'mean_score': 0.3360431351791384}"
4405855789442378.jpg,32.1124968,-8.2260681000022,"{'lat': 41.2460753954388, 'lon': -4.61927382961686, 'confidence': 0.023098659772071175, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4814, 4797, 4815, 4742]], 'distances': [[0.5130750918665276, 0.6254272618400386, 0.6344846882086808, 0.7883845034349317, 0.837139244625089]], 'mean_score': 0.6797021579950535}"
1584972635356745.jpg,-12.834770200002,45.131512899998,"{'lat': 41.2949295424684, 'lon': -4.45649759685732, 'confidence': 0.017101509442389376, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4788, 4778, 4742]], 'distances': [[0.16275426717221853, 0.191047980872897, 0.3273332435016889, 0.356392081640187, 0.4586280659793577]], 'mean_score': 0.2992311278332698}"
1841634902678099.jpg,43.322493045919,-114.28116854839,"{'lat': 41.5421501091724, 'lon': -5.24543627457086, 'confidence': 0.021292953290516843, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4814, 4815, 4736]], 'distances': [[0.2684304585922453, 0.445329788834279, 0.5050920494766822, 0.537948549307012, 0.6553994226100612]], 'mean_score': 0.48244005376405596}"
3420429068219830.jpg,-0.277265,-79.172043,"{'lat': 41.349458107846196, 'lon': -5.01962698312058, 'confidence': 0.018033156359745204, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4815, 4797, 4736, 4741]], 'distances': [[0.21316223823602468, 0.4246467549235508, 0.4589982559984809, 0.49383477312259055, 0.4950274601548911]], 'mean_score': 0.4171338964871076}"
594715683720662.jpg,38.08016692846,-47.235161655966,"{'lat': 41.419993224376, 'lon': -5.28639260233638, 'confidence': 0.016459432991523526, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4780, 4768]], 'distances': [[0.2320072418552441, 0.4513822701813952, 0.5316227129350042, 0.5377319418449547, 0.6594522470378025]], 'mean_score': 0.48243928277088016}"
761637577881299.jpg,-54.421619610636,3.3909163010818,"{'lat': 41.193025836631, 'lon': -4.93759822450456, 'confidence': 0.016214515396097324, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4788, 4741, 4774, 4815, 4778]], 'distances': [[0.27097988200219875, 0.2970466667034793, 0.2979241269364142, 0.3182214377567415, 0.3245640506157199]], 'mean_score': 0.3017472328029107}"
2260503381005442.jpg,-23.5050826,-67.9791567,"{'lat': 41.491401325312594, 'lon': -5.23494036965066, 'confidence': 0.01696599088766132, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4797, 4774, 4815, 4788]], 'distances': [[0.2598119745304879, 0.3433802024400803, 0.3942435666379085, 0.6402573176450744, 0.915744890981256]], 'mean_score': 0.5106875904469614}"
1660938011375699.jpg,-23.4638855,150.3999978,"{'lat': 41.2125172783282, 'lon': -4.53154024031894, 'confidence': 0.01615929669968361, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4797, 4774, 4815, 4788]], 'distances': [[0.14470370146554037, 0.2509807806166058, 0.3716254150669606, 0.5825168231483283, 0.8936073669168128]], 'mean_score': 0.4486868174428496}"
3958018807584675.jpg,24.973255794624,70.587686007409,"{'lat': 41.3002799168336, 'lon': -4.947796797818119, 'confidence': 0.01914145809054559, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4774, 4797, 4815, 4736]], 'distances': [[0.4352577401553628, 0.4717061758258802, 0.49737124321258963, 0.7439956853794992, 0.9549233283256793]], 'mean_score': 0.6206508345798023}"
2941216952804139.jpg,27.967424989968,68.699992880688,"{'lat': 41.2538273827874, 'lon': -4.75805591422524, 'confidence': 0.019962178333916156, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4814, 4799, 4797, 4775]], 'distances': [[0.6335565991967788, 0.759241926239528, 0.7605335239549018, 0.7688874226660024, 0.7864666175152716]], 'mean_score': 0.7417372179144965}"
5941343579210962.jpg,-31.976350941073,115.91622760673,"{'lat': 41.291120029377396, 'lon': -4.84612241534872, 'confidence': 0.018102446247738668, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4814, 4815, 4788]], 'distances': [[0.17008530981365724, 0.2220463472878262, 0.28921028395812637, 0.4271335448251767, 0.6928704207303591]], 'mean_score': 0.3602691813230291}"
4152983961407575.jpg,32.3672539461,-64.6699668188,"{'lat': 41.419993224376, 'lon': -5.28639260233638, 'confidence': 0.01719079973043709, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4788, 4778, 4742]], 'distances': [[0.05297193104207468, 0.11545885916650152, 0.3128770613160911, 0.32415639585974493, 0.429143273951178]], 'mean_score': 0.24692150426711806}"
2831276330458593.jpg,-35.021011111111,117.68165555556,"{'lat': 41.1307330989438, 'lon': -4.91540901555536, 'confidence': 0.019332102769501085, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4788, 4774, 4778]], 'distances': [[0.27238028289808336, 0.27522621602677055, 0.33843541416143946, 0.36543897653781277, 0.38215581636460316]], 'mean_score': 0.3267273411977419}"
1853249725047090.jpg,-29.044149694586,167.92336143273,"{'lat': 41.491401325312594, 'lon': -5.23494036965066, 'confidence': 0.016105272961877977, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4815, 4788, 4778, 4741]], 'distances': [[0.19710373371579903, 0.22535713283150616, 0.330231662569535, 0.3877989417995261, 0.4053889416731876]], 'mean_score': 0.3091760825179108}"
1753296191973060.jpg,15.1650438,13.887645399999,"{'lat': 41.4935813906648, 'lon': -5.1082673053016, 'confidence': 0.01725895436928224, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4774, 4797, 4815, 4736]], 'distances': [[0.4474240560490948, 0.46741425681002013, 0.5030426291189045, 0.7414242311395872, 0.9407952326470976]], 'mean_score': 0.6200200811529408}"
3360504320894674.jpg,-5.3586285,104.96295139997,"{'lat': 41.39156297269359, 'lon': -5.24882927532464, 'confidence': 0.01600784954931165, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4788, 4778, 4741, 4815, 4802]], 'distances': [[0.15379042843219354, 0.2113610403697453, 0.27236657024873046, 0.27422175869465504, 0.3174377834408004]], 'mean_score': 0.24583551623722494}"
188637709753338.jpg,-55.0368607,-66.5878908,"{'lat': 41.278966962305, 'lon': -4.08841359862026, 'confidence': 0.015816515303050203, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4736, 4741, 4788, 4778, 4774]], 'distances': [[0.21176710563611542, 0.21615554817678015, 0.3053583210297155, 0.34319262297710246, 0.41892177808861547]], 'mean_score': 0.29907907518166577}"
1487846268346559.jpg,-8.7216822,125.42733699997,"{'lat': 41.335076273437, 'lon': -5.001669945424901, 'confidence': 0.016821511077920345, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4788, 4778, 4815, 4802, 4784]], 'distances': [[0.1557125277553436, 0.20505644703914927, 0.22816037544325357, 0.23349523897020572, 0.24324981178836777]], 'mean_score': 0.213134880199264}"
1739894633116892.jpg,-5.210786,-80.62373,"{'lat': 41.3771930743248, 'lon': -4.96515393217592, 'confidence': 0.01900699927582027, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4797, 4814, 4815, 4736]], 'distances': [[0.2189953398622631, 0.39702714778814185, 0.46708780256191673, 0.4916074543186254, 0.6522728936522109]], 'mean_score': 0.4453981276366316}"
1065438567334137.jpg,-33.713359,0.0,"{'lat': 41.341092854085204, 'lon': -4.79478874824164, 'confidence': 0.01897671572662033, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4797, 4814, 4774, 4815, 4788]], 'distances': [[0.06752904129255503, 0.19504811299601796, 0.3144324398438076, 0.3731589168961016, 0.743456046094612]], 'mean_score': 0.3387249114246188}"
3064949710407405.jpg,20.797915821959,-103.73172968132,"{'lat': 41.4636083784158, 'lon': -5.2625696503292, 'confidence': 0.022199795027999288, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4802, 4735, 4784, 4785, 4776]], 'distances': [[0.10828998357014363, 0.12165109829794711, 0.12165109829794711, 0.12165109829794711, 0.12165109829794711]], 'mean_score': 0.11897887535238642}"
1920890631673287.jpg,-9.4575177777778,160.101945,"{'lat': 41.2180457777548, 'lon': -4.65797367564056, 'confidence': 0.01683990130937051, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4788, 4778]], 'distances': [[0.19732807259882953, 0.2567736515772793, 0.3456104675546654, 0.5501850726276454, 0.5604022095320169]], 'mean_score': 0.3820598947780873}"
2925801004358562.jpg,-3.4830555555556,152.11361111111,"{'lat': 41.17975339049381, 'lon': -4.229927363038139, 'confidence': 0.016535619230343482, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4742, 4736, 4741, 4780, 4788]], 'distances': [[0.22635951637369, 0.4181805961287318, 0.49832617525951894, 0.5593291740068463, 0.6782300518213331]], 'mean_score': 0.476085102718024}"
2062606134223347.jpg,10.61645,49.5886971,"{'lat': 41.358635592196, 'lon': -5.159767643920221, 'confidence': 0.018588918761546603, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4742, 4736, 4741, 4788]], 'distances': [[0.4916407816759546, 0.524584831624732, 0.5491026256665654, 0.5957259121040848, 0.6988520820370989]], 'mean_score': 0.5719812466216871}"
1890846851796859.jpg,-35.3949758,-62.4228025,"{'lat': 41.254823899971996, 'lon': -4.3165582077349, 'confidence': 0.01799532502370009, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4814, 4797, 4774, 4815, 4788]], 'distances': [[0.07240536445479463, 0.15211851512259003, 0.33694888660163724, 0.5041573861377728, 0.8413900605831153]], 'mean_score': 0.381404042579982}"
1963259757493602.jpg,5.3685249233733,162.99629379498,"{'lat': 41.419993224376, 'lon': -5.28639260233638, 'confidence': 0.015908720806462346, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4814, 4799, 4775, 4797]], 'distances': [[0.6987204446161649, 0.7427474196316989, 0.7558606861871163, 0.7654785272034041, 0.7890465853209778]], 'mean_score': 0.7503707325918725}"
2965291300373316.jpg,16.2382678036,-61.5354570653,"{'lat': 41.4492964604652, 'lon': -5.005738077446599, 'confidence': 0.018115852180621117, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4774, 4815, 4797, 4814, 4788]], 'distances': [[0.11028559073173111, 0.1771236755101074, 0.2336514437279595, 0.4151176983764438, 0.4848775073826758]], 'mean_score': 0.28421118314578353}"
3720989708023383.jpg,-54.4325,-67.204327777778,"{'lat': 41.4492964604652, 'lon': -5.005738077446599, 'confidence': 0.019649097010061813, 'info': 'KDTree vote sur 5 voisins'}","{'neighbors': [[4815, 4788, 4778, 4774, 4802]], 'distances': [[0.19125251652758798, 0.22170557057309903, 0.2786579099792512, 0.3090364283676072, 0.33941129910386825]], 'mean_score': 0.26801274491028276}"
